ID,Name,variationId,behaviorJudgeId,ezStateBehaviorType_old,refType,wepCost,pad0,refId,sfxVariationId,stamina,mp,category,heroPoint,pad1,
107300190,Right hand sword_red blood enchantment additional bullet (thrust) -- 右手刀_赤血エンチャント追加弾丸（突き）,7300,190,1,1,0,0,500190,0,0,0,1,0,[0|0]
107300191,Right hand sword_poison blood enchantment additional bullet (thrust) -- 右手刀_毒血エンチャント追加弾丸（突き）,7300,191,1,1,0,0,500191,0,0,0,1,0,[0|0]
107300192,Right hand sword_white blood enchantment additional bullet (thrust) -- 右手刀_白血エンチャント追加弾丸（突き）,7300,192,1,1,0,0,500192,0,0,0,1,0,[0|0]
107300193,Right-handed sword_Weak thunder enchantment additional bullet (thrust) -- 右手刀_弱雷エンチャント追加弾丸（突き）,7300,193,1,1,0,0,500193,0,0,0,1,0,[0|0]
107300195,Right-handed sword_Orange-style enchantment additional bullet (thrust) -- 右手刀_橙風エンチャント追加弾丸（突き）,7300,195,1,1,0,0,500195,0,0,0,1,0,[0|0]
107300196,Right hand sword_Kinfu enchantment additional bullet (thrust) -- 右手刀_金風エンチャント追加弾丸（突き）,7300,196,1,1,0,0,500196,0,0,0,1,0,[0|0]
107400184,Right-handed sword_strong thunder enchantment additional bullet -- 右手刀_強雷エンチャント追加弾丸,7400,184,1,1,0,0,500184,0,0,0,1,0,[0|0]
107400190,Right hand sword_red blood enchantment additional bullet (thrust) -- 右手刀_赤血エンチャント追加弾丸（突き）,7400,190,1,1,0,0,500190,0,0,0,1,0,[0|0]
107400191,Right hand sword_poison blood enchantment additional bullet (thrust) -- 右手刀_毒血エンチャント追加弾丸（突き）,7400,191,1,1,0,0,500191,0,0,0,1,0,[0|0]
107400192,Right hand sword_white blood enchantment additional bullet (thrust) -- 右手刀_白血エンチャント追加弾丸（突き）,7400,192,1,1,0,0,500192,0,0,0,1,0,[0|0]
107400193,Right-handed sword_Weak thunder enchantment additional bullet (thrust) -- 右手刀_弱雷エンチャント追加弾丸（突き）,7400,193,1,1,0,0,500193,0,0,0,1,0,[0|0]
107400195,Right-handed sword_Orange-style enchantment additional bullet (thrust) -- 右手刀_橙風エンチャント追加弾丸（突き）,7400,195,1,1,0,0,500195,0,0,0,1,0,[0|0]
107400196,Right hand sword_Kinfu enchantment additional bullet (thrust) -- 右手刀_金風エンチャント追加弾丸（突き）,7400,196,1,1,0,0,500196,0,0,0,1,0,[0|0]
107500184,Right-handed sword_strong thunder enchantment additional bullet -- 右手刀_強雷エンチャント追加弾丸,7500,184,1,1,0,0,500184,0,0,0,1,0,[0|0]
107500190,Right hand sword_red blood enchantment additional bullet (thrust) -- 右手刀_赤血エンチャント追加弾丸（突き）,7500,190,1,1,0,0,500190,0,0,0,1,0,[0|0]
107500191,Right hand sword_poison blood enchantment additional bullet (thrust) -- 右手刀_毒血エンチャント追加弾丸（突き）,7500,191,1,1,0,0,500191,0,0,0,1,0,[0|0]
107500192,Right hand sword_white blood enchantment additional bullet (thrust) -- 右手刀_白血エンチャント追加弾丸（突き）,7500,192,1,1,0,0,500192,0,0,0,1,0,[0|0]
107500193,Right-handed sword_Weak thunder enchantment additional bullet (thrust) -- 右手刀_弱雷エンチャント追加弾丸（突き）,7500,193,1,1,0,0,500193,0,0,0,1,0,[0|0]
107500195,Right-handed sword_Orange-style enchantment additional bullet (thrust) -- 右手刀_橙風エンチャント追加弾丸（突き）,7500,195,1,1,0,0,500195,0,0,0,1,0,[0|0]
107500196,Right hand sword_Kinfu enchantment additional bullet (thrust) -- 右手刀_金風エンチャント追加弾丸（突き）,7500,196,1,1,0,0,500196,0,0,0,1,0,[0|0]
107600240,Iron fan_shooting attack -- 鉄扇_放つ攻撃,7600,240,1,1,0,0,500052,0,0,0,1,0,[0|0]
107600241,Iron fan _ Unleash attack _ Red blood enchantment -- 鉄扇_放つ攻撃_赤血エンチャ,7600,241,1,1,0,0,500053,0,0,0,1,0,[0|0]
107600242,Iron fan _ Shooting attack _ Poison blood enchantment -- 鉄扇_放つ攻撃_毒血エンチャ,7600,242,1,1,0,0,500054,0,0,0,1,0,[0|0]
107600243,Iron fan _ Unleash attack _ White blood enchantment -- 鉄扇_放つ攻撃_白血エンチャ,7600,243,1,1,0,0,500055,0,0,0,1,0,[0|0]
107600244,Iron fan _ Shooting attack _ Orange style enchantment -- 鉄扇_放つ攻撃_橙風エンチャ,7600,244,1,1,0,0,500056,0,0,0,1,0,[0|0]
107600245,Iron fan _ Unleash attack _ Gold wind enchantment -- 鉄扇_放つ攻撃_金風エンチャ,7600,245,1,1,0,0,500057,0,0,0,1,0,[0|0]
107700184,Right-handed sword_strong thunder enchantment additional bullet -- 右手刀_強雷エンチャント追加弾丸,7700,184,1,1,0,0,500184,0,0,0,1,0,[0|0]
107700190,Right hand sword_red blood enchantment additional bullet (thrust) -- 右手刀_赤血エンチャント追加弾丸（突き）,7700,190,1,1,0,0,500190,0,0,0,1,0,[0|0]
107700191,Right hand sword_poison blood enchantment additional bullet (thrust) -- 右手刀_毒血エンチャント追加弾丸（突き）,7700,191,1,1,0,0,500191,0,0,0,1,0,[0|0]
107700192,Right hand sword_white blood enchantment additional bullet (thrust) -- 右手刀_白血エンチャント追加弾丸（突き）,7700,192,1,1,0,0,500192,0,0,0,1,0,[0|0]
107700193,Right-handed sword_Weak thunder enchantment additional bullet (thrust) -- 右手刀_弱雷エンチャント追加弾丸（突き）,7700,193,1,1,0,0,500193,0,0,0,1,0,[0|0]
107700195,Right-handed sword_Orange-style enchantment additional bullet (thrust) -- 右手刀_橙風エンチャント追加弾丸（突き）,7700,195,1,1,0,0,500195,0,0,0,1,0,[0|0]
107700196,Right hand sword_Kinfu enchantment additional bullet (thrust) -- 右手刀_金風エンチャント追加弾丸（突き）,7700,196,1,1,0,0,500196,0,0,0,1,0,[0|0]
107800184,Right-handed sword_strong thunder enchantment additional bullet -- 右手刀_強雷エンチャント追加弾丸,7800,184,1,1,0,0,500184,0,0,0,1,0,[0|0]
107800190,Right hand sword_red blood enchantment additional bullet (thrust) -- 右手刀_赤血エンチャント追加弾丸（突き）,7800,190,1,1,0,0,500190,0,0,0,1,0,[0|0]
107800191,Right hand sword_poison blood enchantment additional bullet (thrust) -- 右手刀_毒血エンチャント追加弾丸（突き）,7800,191,1,1,0,0,500191,0,0,0,1,0,[0|0]
107800192,Right hand sword_white blood enchantment additional bullet (thrust) -- 右手刀_白血エンチャント追加弾丸（突き）,7800,192,1,1,0,0,500192,0,0,0,1,0,[0|0]
107800193,Right-handed sword_Weak thunder enchantment additional bullet (thrust) -- 右手刀_弱雷エンチャント追加弾丸（突き）,7800,193,1,1,0,0,500193,0,0,0,1,0,[0|0]
107800195,Right-handed sword_Orange-style enchantment additional bullet (thrust) -- 右手刀_橙風エンチャント追加弾丸（突き）,7800,195,1,1,0,0,500195,0,0,0,1,0,[0|0]
107800196,Right hand sword_Kinfu enchantment additional bullet (thrust) -- 右手刀_金風エンチャント追加弾丸（突き）,7800,196,1,1,0,0,500196,0,0,0,1,0,[0|0]
107900184,Right-handed sword_strong thunder enchantment additional bullet -- 右手刀_強雷エンチャント追加弾丸,7900,184,1,1,0,0,500184,0,0,0,1,0,[0|0]
107900190,Right hand sword_red blood enchantment additional bullet (thrust) -- 右手刀_赤血エンチャント追加弾丸（突き）,7900,190,1,1,0,0,500190,0,0,0,1,0,[0|0]
107900191,Right hand sword_poison blood enchantment additional bullet (thrust) -- 右手刀_毒血エンチャント追加弾丸（突き）,7900,191,1,1,0,0,500191,0,0,0,1,0,[0|0]
107900192,Right hand sword_white blood enchantment additional bullet (thrust) -- 右手刀_白血エンチャント追加弾丸（突き）,7900,192,1,1,0,0,500192,0,0,0,1,0,[0|0]
107900193,Right-handed sword_Weak thunder enchantment additional bullet (thrust) -- 右手刀_弱雷エンチャント追加弾丸（突き）,7900,193,1,1,0,0,500193,0,0,0,1,0,[0|0]
107900195,Right-handed sword_Orange-style enchantment additional bullet (thrust) -- 右手刀_橙風エンチャント追加弾丸（突き）,7900,195,1,1,0,0,500195,0,0,0,1,0,[0|0]
107900196,Right hand sword_Kinfu enchantment additional bullet (thrust) -- 右手刀_金風エンチャント追加弾丸（突き）,7900,196,1,1,0,0,500196,0,0,0,1,0,[0|0]
150100000,Test Shinobi 1 Grab -- テスト忍殺1掴み,50100,0,1,0,0,0,50100000,0,0,0,1,0,[0|0]
150100010,Test Shinobi 2 Grab -- テスト忍殺2掴み,50100,10,1,0,0,0,50100010,0,0,0,1,0,[0|0]
150200000,Test Shinobi 1 Grab -- テスト忍殺1掴み,50200,0,1,0,0,0,50200000,0,0,0,1,0,[0|0]
150200010,Test Shinobi 2 Grab -- テスト忍殺2掴み,50200,10,1,0,0,0,50200010,0,0,0,1,0,[0|0]
150300000,Test Shinobi 1 Grab -- テスト忍殺1掴み,50300,0,1,0,0,0,50300000,0,0,0,1,0,[0|0]
150300010,Test Shinobi 2 Grab -- テスト忍殺2掴み,50300,10,1,0,0,0,50300010,0,0,0,1,0,[0|0]
150400000,Test Shinobi 1 Grab -- テスト忍殺1掴み,50400,0,1,0,0,0,50400000,0,0,0,1,0,[0|0]
150400010,Test Shinobi 2 Grab -- テスト忍殺2掴み,50400,10,1,0,0,0,50400010,0,0,0,1,0,[0|0]
